"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"COL2A1",1.20101454481573e-142,-2.70011252662353,0.098,0.342,3.60304363444719e-139,"Neuromesodermal progenitors","COL2A1"
"LRIG1",3.7785586845494e-142,0.888449919050795,0.511,0.345,1.13356760536482e-138,"Neuromesodermal progenitors","LRIG1"
"SRGAP3",3.83692425632972e-142,-0.589233900348603,0.498,0.33,1.15107727689892e-138,"Neuromesodermal progenitors","SRGAP3"
"JMJD1C",6.9642307226624e-142,-5.85004081963715,0.286,0.431,2.08926921679872e-138,"Neuromesodermal progenitors","JMJD1C"
"PLOD2",7.75507513552467e-142,-7.15759135061427,0.149,0.27,2.3265225406574e-138,"Neuromesodermal progenitors","PLOD2"
"ZBTB16",1.1434304836777e-141,0.406243488483317,0.426,0.243,3.4302914510331e-138,"Neuromesodermal progenitors","ZBTB16"
"HMGCR",1.44823083933975e-141,0.836802009290844,0.551,0.383,4.34469251801924e-138,"Neuromesodermal progenitors","HMGCR"
"RPL39",1.64201946017925e-141,0.41650943615713,0.322,0.528,4.92605838053776e-138,"Neuromesodermal progenitors","RPL39"
"KCNQ2",5.24521068536021e-141,1.08961443202498,0.424,0.208,1.57356320560806e-137,"Neuromesodermal progenitors","KCNQ2"
"COL18A1",1.21796998196061e-139,-5.43419724333227,0.268,0.405,3.65390994588183e-136,"Neuromesodermal progenitors","COL18A1"
"RBPMS",4.26850390219233e-139,-2.98654576912899,0.296,0.448,1.2805511706577e-135,"Neuromesodermal progenitors","RBPMS"
"FEN1",6.13652029959009e-139,-1.26177330537242,0.533,0.348,1.84095608987703e-135,"Neuromesodermal progenitors","FEN1"
"SKIL",1.09348473158169e-138,-5.22481471314217,0.194,0.348,3.28045419474508e-135,"Neuromesodermal progenitors","SKIL"
"UGP2",3.345972553504e-138,-7.17950084392191,0.225,0.368,1.0037917660512e-134,"Neuromesodermal progenitors","UGP2"
"PERP",1.08604287018669e-137,-3.99123360107218,0.22,0.398,3.25812861056007e-134,"Neuromesodermal progenitors","PERP"
"SEMA5B",2.36482449279317e-137,3.33133184636561,0.297,0.133,7.0944734783795e-134,"Neuromesodermal progenitors","SEMA5B"
"POLD3",2.44963623965432e-137,0.540028800389707,0.548,0.355,7.34890871896296e-134,"Neuromesodermal progenitors","POLD3"
"AC103702.1",2.66855982921245e-137,4.63498397336126,0.368,0.133,8.00567948763734e-134,"Neuromesodermal progenitors","AC103702.1"
"BBC3",4.38793168737991e-137,-1.57150504520689,0.499,0.308,1.31637950621397e-133,"Neuromesodermal progenitors","BBC3"
"SEMA6A",1.18714047667882e-133,-2.64817567146493,0.268,0.416,3.56142143003646e-130,"Neuromesodermal progenitors","SEMA6A"
"DBNDD2",1.46754228360823e-133,0.706982380684174,0.417,0.282,4.4026268508247e-130,"Neuromesodermal progenitors","DBNDD2"
"TLE5",1.98979006910432e-132,-1.66012036484364,0.288,0.427,5.96937020731296e-129,"Neuromesodermal progenitors","TLE5"
"IFITM3",3.92066741675796e-132,-3.94315897296913,0.241,0.393,1.17620022502739e-128,"Neuromesodermal progenitors","IFITM3"
"GCHFR",6.67381241076409e-132,-3.96891931231437,0.167,0.284,2.00214372322923e-128,"Neuromesodermal progenitors","GCHFR"
"MGST2",2.24647166473717e-131,-4.06496423398778,0.214,0.299,6.7394149942115e-128,"Neuromesodermal progenitors","MGST2"
"RHOC",3.16507837139118e-131,-5.06191314447352,0.221,0.393,9.49523511417355e-128,"Neuromesodermal progenitors","RHOC"
"CALD1",2.32986235666273e-130,-5.74624365107658,0.225,0.38,6.98958706998819e-127,"Neuromesodermal progenitors","CALD1"
"MAP1LC3B",2.17023130995696e-129,-5.84212020028573,0.299,0.441,6.51069392987089e-126,"Neuromesodermal progenitors","MAP1LC3B"
"TFDP2",3.60478276868263e-129,-2.27634160843966,0.548,0.367,1.08143483060479e-125,"Neuromesodermal progenitors","TFDP2"
"RND3",5.70439066608109e-129,-6.87781832366016,0.264,0.362,1.71131719982433e-125,"Neuromesodermal progenitors","RND3"
"JUN",1.46530643048009e-127,-1.75575300673812,0.121,0.305,4.39591929144026e-124,"Neuromesodermal progenitors","JUN"
"HES6",1.923539771792e-126,-4.64475033858055,0.455,0.277,5.770619315376e-123,"Neuromesodermal progenitors","HES6"
"PPP1R15A",3.95767103664583e-126,-6.64924581552603,0.163,0.308,1.18730131099375e-122,"Neuromesodermal progenitors","PPP1R15A"
"CYCS",7.43859509487119e-126,-1.49745587834644,0.581,0.412,2.23157852846136e-122,"Neuromesodermal progenitors","CYCS"
"PARVA",2.08214075031491e-125,-4.07772747236384,0.186,0.311,6.24642225094474e-122,"Neuromesodermal progenitors","PARVA"
"DAAM1",2.86611031999444e-125,-7.11997282766533,0.283,0.414,8.59833095998331e-122,"Neuromesodermal progenitors","DAAM1"
"SLC3A2",3.96404350831919e-124,-1.72133559524952,0.22,0.373,1.18921305249576e-120,"Neuromesodermal progenitors","SLC3A2"
"P4HA1",2.53159234275888e-123,-3.50704619025737,0.262,0.423,7.59477702827664e-120,"Neuromesodermal progenitors","P4HA1"
"RPS4X",2.22311024296545e-122,-0.85063523778794,0.341,0.526,6.66933072889636e-119,"Neuromesodermal progenitors","RPS4X"
"SNHG18",2.22632449429764e-122,-5.57391669292718,0.172,0.332,6.67897348289292e-119,"Neuromesodermal progenitors","SNHG18"
"EIF3A",2.4716105334367e-122,0.281870075485441,0.576,0.416,7.41483160031011e-119,"Neuromesodermal progenitors","EIF3A"
"IER3",2.88255965772951e-122,-6.11862010009986,0.125,0.26,8.64767897318852e-119,"Neuromesodermal progenitors","IER3"
"FEZ1",1.87814794583023e-121,-0.256205786726563,0.419,0.305,5.63444383749069e-118,"Neuromesodermal progenitors","FEZ1"
"Z93241.1",3.60881085116384e-121,-4.0524008243346,0.363,0.161,1.08264325534915e-117,"Neuromesodermal progenitors","Z93241.1"
"PSD3",5.50033620911171e-121,0.302745221339257,0.46,0.314,1.65010086273351e-117,"Neuromesodermal progenitors","PSD3"
"ASAH1",9.93754907475409e-121,-4.77343862350792,0.288,0.422,2.98126472242623e-117,"Neuromesodermal progenitors","ASAH1"
"H2AFX",2.1851076015747e-120,-0.884602652710081,0.531,0.361,6.55532280472411e-117,"Neuromesodermal progenitors","H2AFX"
"HOXC5",2.20284898252235e-120,1.34343873292046,0.284,0.073,6.60854694756704e-117,"Neuromesodermal progenitors","HOXC5"
"CHL1",2.32827510049175e-120,0.627779154854142,0.33,0.077,6.98482530147525e-117,"Neuromesodermal progenitors","CHL1"
"EMP3",1.06496202825646e-119,-2.4985533034204,0.256,0.399,3.19488608476937e-116,"Neuromesodermal progenitors","EMP3"
"PRTG",2.63781396452381e-119,-0.373748418111405,0.537,0.38,7.91344189357142e-116,"Neuromesodermal progenitors","PRTG"
"RPS2",4.04693724142046e-119,0.308088589619108,0.671,0.497,1.21408117242614e-115,"Neuromesodermal progenitors","RPS2"
"DNAJC1",4.72854773480438e-119,-5.03567672229707,0.273,0.405,1.41856432044131e-115,"Neuromesodermal progenitors","DNAJC1"
"UBE2T",8.50225665115595e-118,2.14743889939874,0.567,0.397,2.55067699534678e-114,"Neuromesodermal progenitors","UBE2T"
"ZIC1",1.05512198168948e-117,0.676465309130577,0.264,0.158,3.16536594506845e-114,"Neuromesodermal progenitors","ZIC1"
"PDLIM2",7.28955197430574e-117,-1.64565131358029,0.296,0.407,2.18686559229172e-113,"Neuromesodermal progenitors","PDLIM2"
"BCAT1",6.63183250848218e-116,0.390062546354368,0.547,0.38,1.98954975254465e-112,"Neuromesodermal progenitors","BCAT1"
"MLEC",1.03595780446798e-115,-0.341667089686538,0.559,0.404,3.10787341340393e-112,"Neuromesodermal progenitors","MLEC"
"C12orf45",1.62204111613244e-115,-0.642092886796332,0.552,0.386,4.86612334839731e-112,"Neuromesodermal progenitors","C12orf45"
"ODC1",1.31363468817207e-114,-2.60567768110984,0.53,0.378,3.94090406451621e-111,"Neuromesodermal progenitors","ODC1"
"NREP",2.62440119568297e-113,-5.50496829048326,0.229,0.384,7.8732035870489e-110,"Neuromesodermal progenitors","NREP"
"PCDH8",3.16077690039136e-113,-1.36863153624037,0.266,0.099,9.48233070117407e-110,"Neuromesodermal progenitors","PCDH8"
"CCND1",4.3860029480283e-113,-2.33230182831807,0.501,0.356,1.31580088440849e-109,"Neuromesodermal progenitors","CCND1"
"DANCR",5.13328510864738e-113,2.01709804221717,0.563,0.401,1.53998553259421e-109,"Neuromesodermal progenitors","DANCR"
"LINC01896",2.61708229510623e-112,-4.80544432949061,0.517,0.328,7.8512468853187e-109,"Neuromesodermal progenitors","LINC01896"
"RPS27L",8.54719739831694e-112,-1.61741171525051,0.542,0.4,2.56415921949508e-108,"Neuromesodermal progenitors","RPS27L"
"GPRC5C",1.3116724675459e-111,-5.24465906446849,0.098,0.283,3.93501740263771e-108,"Neuromesodermal progenitors","GPRC5C"
"NEFM",1.90514735280101e-111,-0.296506328444495,0.389,0.206,5.71544205840303e-108,"Neuromesodermal progenitors","NEFM"
"LFNG",8.58763457300064e-111,-8.27335199850175,0.285,0.172,2.57629037190019e-107,"Neuromesodermal progenitors","LFNG"
"CHD7",9.46323637276277e-111,-0.986693518364812,0.549,0.395,2.83897091182883e-107,"Neuromesodermal progenitors","CHD7"
"MRC2",3.9817516275641e-110,-7.59777374039405,0.155,0.33,1.19452548826923e-106,"Neuromesodermal progenitors","MRC2"
"CD3EAP",5.4448503607255e-110,0.51304583568022,0.405,0.254,1.63345510821765e-106,"Neuromesodermal progenitors","CD3EAP"
"DUSP6",7.8780332525949e-109,-0.857565066011578,0.516,0.355,2.36340997577847e-105,"Neuromesodermal progenitors","DUSP6"
"RRBP1",9.49642138015586e-109,-5.95809767021678,0.273,0.396,2.84892641404676e-105,"Neuromesodermal progenitors","RRBP1"
"JUND",4.05950144018017e-108,-5.97146647000027,0.274,0.424,1.21785043205405e-104,"Neuromesodermal progenitors","JUND"
"MAT2A",4.5750440792396e-107,0.301301517056966,0.528,0.381,1.37251322377188e-103,"Neuromesodermal progenitors","MAT2A"
"VAMP5",2.35168374981688e-106,-5.49453454566843,0.147,0.298,7.05505124945065e-103,"Neuromesodermal progenitors","VAMP5"
"TNFRSF10B",2.4645530755627e-106,-0.455929744758178,0.427,0.308,7.39365922668811e-103,"Neuromesodermal progenitors","TNFRSF10B"
"FLNB",6.33576335707128e-106,-5.99479249480713,0.226,0.334,1.90072900712138e-102,"Neuromesodermal progenitors","FLNB"
"RAP2B",1.53582318403033e-104,-1.62941394595516,0.48,0.354,4.60746955209098e-101,"Neuromesodermal progenitors","RAP2B"
"COTL1",1.89939058602005e-104,0.33907044782435,0.554,0.394,5.69817175806016e-101,"Neuromesodermal progenitors","COTL1"
"KLHL4",5.01622525464998e-104,-7.15260658226007,0.087,0.251,1.50486757639499e-100,"Neuromesodermal progenitors","KLHL4"
"DUT",8.38371621957037e-104,0.59345293602973,0.526,0.358,2.51511486587111e-100,"Neuromesodermal progenitors","DUT"
"PLSCR1",1.21684554390166e-103,-7.72140611438394,0.144,0.253,3.65053663170498e-100,"Neuromesodermal progenitors","PLSCR1"
"KPNA1",1.39087144305138e-103,-3.06328989235276,0.43,0.308,4.17261432915414e-100,"Neuromesodermal progenitors","KPNA1"
"SLC4A11",2.10269051811991e-103,-7.01291334227976,0.264,0.129,6.30807155435973e-100,"Neuromesodermal progenitors","SLC4A11"
"FGF17",1.00013861990588e-102,2.26917765129157,0.316,0.113,3.00041585971764e-99,"Neuromesodermal progenitors","FGF17"
"AP1S2",6.82910224149774e-102,-6.36297979728659,0.327,0.443,2.04873067244932e-98,"Neuromesodermal progenitors","AP1S2"
"HOTAIRM1",8.76067805240205e-102,-1.70152595474728,0.468,0.34,2.62820341572061e-98,"Neuromesodermal progenitors","HOTAIRM1"
"IFI27L2",8.95329327331389e-102,-2.11284524960686,0.31,0.434,2.68598798199417e-98,"Neuromesodermal progenitors","IFI27L2"
"FBXO5",1.59288366477224e-101,-5.57912175406408,0.517,0.347,4.77865099431672e-98,"Neuromesodermal progenitors","FBXO5"
"CST3",2.20895758180377e-101,-7.40585771681632,0.277,0.423,6.62687274541132e-98,"Neuromesodermal progenitors","CST3"
"HNRNPA3",2.34463010040961e-101,0.47115770414382,0.558,0.423,7.03389030122882e-98,"Neuromesodermal progenitors","HNRNPA3"
"PBK",6.45057535072961e-101,-0.386584275544167,0.489,0.324,1.93517260521888e-97,"Neuromesodermal progenitors","PBK"
"MYL12A",7.63676758142454e-101,-3.06352524861512,0.297,0.436,2.29103027442736e-97,"Neuromesodermal progenitors","MYL12A"
"XBP1",9.55552348594661e-101,-6.95021924246992,0.264,0.397,2.86665704578398e-97,"Neuromesodermal progenitors","XBP1"
"PHYHIPL",2.65360204323638e-100,1.73610843946387,0.325,0.134,7.96080612970914e-97,"Neuromesodermal progenitors","PHYHIPL"
"LDHA",2.96900728111244e-100,-1.06622811323241,0.543,0.388,8.90702184333733e-97,"Neuromesodermal progenitors","LDHA"
"CHCHD2",5.64125352312704e-100,-3.00084415832196,0.31,0.454,1.69237605693811e-96,"Neuromesodermal progenitors","CHCHD2"
"RIOK1",5.67992520934119e-100,-2.79548978672772,0.516,0.346,1.70397756280236e-96,"Neuromesodermal progenitors","RIOK1"
"AL021155.5",8.74437513831113e-100,-8.77249523204254,0.304,0.155,2.62331254149334e-96,"Neuromesodermal progenitors","AL021155.5"
"PTPN14",1.70790321191651e-99,-2.54484405197003,0.307,0.386,5.12370963574952e-96,"Neuromesodermal progenitors","PTPN14"
"IL17RD",9.11958672436007e-99,-1.41127640844851,0.3,0.169,2.73587601730802e-95,"Neuromesodermal progenitors","IL17RD"
"RASL10B",9.55934427349694e-99,2.5604227632966,0.433,0.245,2.86780328204908e-95,"Neuromesodermal progenitors","RASL10B"
"RFC2",1.16610871039971e-97,0.760412514521556,0.524,0.358,3.49832613119912e-94,"Neuromesodermal progenitors","RFC2"
"WWTR1",1.17317938600705e-97,-4.44059466715051,0.141,0.309,3.51953815802115e-94,"Neuromesodermal progenitors","WWTR1"
"ARHGAP28",2.40637092141591e-97,-4.55330723515258,0.166,0.276,7.21911276424773e-94,"Neuromesodermal progenitors","ARHGAP28"
"PPFIBP1",3.15142604163626e-97,-4.00943809926466,0.289,0.392,9.45427812490878e-94,"Neuromesodermal progenitors","PPFIBP1"
"NKD1",6.47977741195185e-97,-6.13600191471235,0.253,0.368,1.94393322358556e-93,"Neuromesodermal progenitors","NKD1"
"CALR",4.39758171141881e-96,-4.52767711396666,0.287,0.446,1.31927451342564e-92,"Neuromesodermal progenitors","CALR"
"SELENOW",4.57936833456592e-96,-1.23979539575427,0.312,0.452,1.37381050036978e-92,"Neuromesodermal progenitors","SELENOW"
"PDPN",7.30142987647018e-96,-3.46438951862248,0.479,0.331,2.19042896294106e-92,"Neuromesodermal progenitors","PDPN"
"GLRX",7.92014896132732e-96,-10.4196237817072,0.185,0.266,2.3760446883982e-92,"Neuromesodermal progenitors","GLRX"
"SPARC",9.00110187031385e-96,-2.51979641702445,0.256,0.382,2.70033056109415e-92,"Neuromesodermal progenitors","SPARC"
"LIX1",1.28409216985067e-95,-0.324338975349016,0.429,0.271,3.852276509552e-92,"Neuromesodermal progenitors","LIX1"
"BCLAF1",2.0321486168364e-94,-7.35882332635551,0.54,0.4,6.0964458505092e-91,"Neuromesodermal progenitors","BCLAF1"
"SLC9A3R2",2.6068873981865e-94,-6.23230888794202,0.124,0.287,7.8206621945595e-91,"Neuromesodermal progenitors","SLC9A3R2"
"CRABP1",3.62423954326614e-94,-1.2445036696069,0.139,0.323,1.08727186297984e-90,"Neuromesodermal progenitors","CRABP1"
"CITED2",6.84002631224671e-94,-6.13461422072476,0.322,0.402,2.05200789367401e-90,"Neuromesodermal progenitors","CITED2"
"FAM229B",8.67473762064979e-94,-7.03380329468866,0.271,0.39,2.60242128619494e-90,"Neuromesodermal progenitors","FAM229B"
"SORCS3",1.18923834073341e-93,0.509311805513178,0.268,0.116,3.56771502220024e-90,"Neuromesodermal progenitors","SORCS3"
"COL6A2",1.25162063521387e-93,-9.24885316776551,0.099,0.273,3.75486190564162e-90,"Neuromesodermal progenitors","COL6A2"
"NECTIN3",2.45261312257595e-93,-3.40949640914906,0.235,0.365,7.35783936772786e-90,"Neuromesodermal progenitors","NECTIN3"
"TACC3",4.0132101127161e-93,-2.09478424301999,0.517,0.339,1.20396303381483e-89,"Neuromesodermal progenitors","TACC3"
"GNAS",4.84550981901951e-93,-3.40641842893417,0.255,0.401,1.45365294570585e-89,"Neuromesodermal progenitors","GNAS"
"HERC5",7.90371710871126e-93,-2.16340588452672,0.257,0.15,2.37111513261338e-89,"Neuromesodermal progenitors","HERC5"
"NEU1",8.9239192452688e-93,-7.01078925907926,0.292,0.415,2.67717577358064e-89,"Neuromesodermal progenitors","NEU1"
"ARHGAP29",1.15432930985752e-92,3.76840316538282,0.138,0.296,3.46298792957256e-89,"Neuromesodermal progenitors","ARHGAP29"
"CLU",2.23323699506684e-92,-7.84329616345846,0.27,0.386,6.69971098520053e-89,"Neuromesodermal progenitors","CLU"
"HERPUD1",2.48180309133024e-92,-4.32334844226128,0.182,0.336,7.44540927399072e-89,"Neuromesodermal progenitors","HERPUD1"
"UNG",7.51146620982746e-92,0.901479724356118,0.506,0.338,2.25343986294824e-88,"Neuromesodermal progenitors","UNG"
"CDH11",1.00356347209018e-91,-5.96714466921543,0.242,0.309,3.01069041627055e-88,"Neuromesodermal progenitors","CDH11"
"MFAP2",3.93484982533673e-91,-1.32306489656684,0.305,0.429,1.18045494760102e-87,"Neuromesodermal progenitors","MFAP2"
"CENPW",5.24794525890982e-91,-0.77651015994224,0.534,0.383,1.57438357767294e-87,"Neuromesodermal progenitors","CENPW"
"PSAP",1.21130837940364e-90,-3.0119607756536,0.307,0.442,3.63392513821091e-87,"Neuromesodermal progenitors","PSAP"
"HMMR",1.49700116229886e-90,-1.54759671197431,0.469,0.326,4.49100348689659e-87,"Neuromesodermal progenitors","HMMR"
"GPC3",2.93616455654668e-90,-3.43524754013898,0.243,0.364,8.80849366964003e-87,"Neuromesodermal progenitors","GPC3"
"CTSV",3.17848423558707e-90,-5.44565724858903,0.27,0.36,9.53545270676121e-87,"Neuromesodermal progenitors","CTSV"
"HDLBP",5.23135961870914e-90,-4.03694383820747,0.309,0.435,1.56940788561274e-86,"Neuromesodermal progenitors","HDLBP"
"AC023794.3",7.84102757348874e-90,1.42088710051249,0.343,0.118,2.35230827204662e-86,"Neuromesodermal progenitors","AC023794.3"
"LRRN1",3.68368090888012e-89,-0.69080345396413,0.451,0.342,1.10510427266404e-85,"Neuromesodermal progenitors","LRRN1"
"SLITRK5",4.8638979179974e-89,0.782775379945737,0.368,0.157,1.45916937539922e-85,"Neuromesodermal progenitors","SLITRK5"
"DTX4",7.23991366287836e-89,-2.7197642952788,0.295,0.192,2.17197409886351e-85,"Neuromesodermal progenitors","DTX4"
"MT-ATP6",1.01269197117048e-87,-0.352088738210853,0.547,0.405,3.03807591351144e-84,"Neuromesodermal progenitors","MT-ATP6"
"NNAT",1.56133934818313e-87,-3.76956081494589,0.327,0.193,4.68401804454939e-84,"Neuromesodermal progenitors","NNAT"
"VCAN",1.83462678068734e-87,-3.73597048590338,0.243,0.372,5.50388034206202e-84,"Neuromesodermal progenitors","VCAN"
"SPTAN1",6.90533730603752e-87,-1.13793447967424,0.31,0.408,2.07160119181126e-83,"Neuromesodermal progenitors","SPTAN1"
"FLNA",6.90713478357783e-87,-4.21865945008753,0.315,0.404,2.07214043507335e-83,"Neuromesodermal progenitors","FLNA"
"SNHG5",6.91193053943876e-87,-0.8565217534105,0.545,0.398,2.07357916183163e-83,"Neuromesodermal progenitors","SNHG5"
"KLF6",1.03192503460043e-86,-5.65027122838611,0.203,0.307,3.09577510380129e-83,"Neuromesodermal progenitors","KLF6"
"FGFR1",1.32272741803588e-86,-0.282161095195263,0.538,0.398,3.96818225410764e-83,"Neuromesodermal progenitors","FGFR1"
"ARL4C",2.02017586588719e-86,-1.22627353477088,0.495,0.373,6.06052759766156e-83,"Neuromesodermal progenitors","ARL4C"
"HSPA4L",2.30537041665531e-86,-7.24492687461847,0.258,0.127,6.91611124996594e-83,"Neuromesodermal progenitors","HSPA4L"
"ENC1",4.30028047228598e-86,-3.67792424949246,0.374,0.268,1.29008414168579e-82,"Neuromesodermal progenitors","ENC1"
"SPATA13",8.55800184752733e-86,-1.64945428090128,0.339,0.211,2.5674005542582e-82,"Neuromesodermal progenitors","SPATA13"
"CTSB",1.00915072200872e-85,-1.22786294192236,0.254,0.343,3.02745216602616e-82,"Neuromesodermal progenitors","CTSB"
"MDK",1.51805339834014e-85,-1.45493443590101,0.29,0.444,4.55416019502043e-82,"Neuromesodermal progenitors","MDK"
"CDT1",6.98965848077263e-85,0.398411508304985,0.516,0.36,2.09689754423179e-81,"Neuromesodermal progenitors","CDT1"
"MXI1",9.75849703881127e-85,-4.41658927899997,0.245,0.294,2.92754911164338e-81,"Neuromesodermal progenitors","MXI1"
"BEX2",1.33258196290345e-84,-8.97637785875262,0.282,0.372,3.99774588871034e-81,"Neuromesodermal progenitors","BEX2"
"LGALS1",3.14445312890952e-84,-3.89949394447643,0.259,0.345,9.43335938672858e-81,"Neuromesodermal progenitors","LGALS1"
"NUMB",3.60409607102202e-84,-1.47765957288463,0.225,0.283,1.08122882130661e-80,"Neuromesodermal progenitors","NUMB"
"DPF3",1.13344557633777e-83,1.60456959879834,0.262,0.086,3.40033672901332e-80,"Neuromesodermal progenitors","DPF3"
"NLGN4X",1.21480918694816e-83,-6.23039890516303,0.111,0.25,3.64442756084447e-80,"Neuromesodermal progenitors","NLGN4X"
"DBF4",1.89769317861126e-83,-1.3381750359405,0.52,0.378,5.69307953583377e-80,"Neuromesodermal progenitors","DBF4"
"DAB2",1.90296869167585e-83,-5.89794899022087,0.174,0.254,5.70890607502756e-80,"Neuromesodermal progenitors","DAB2"
"ZFP36L1",4.35501285129052e-83,-2.23368069938748,0.508,0.376,1.30650385538716e-79,"Neuromesodermal progenitors","ZFP36L1"
"TAF15",5.14694782636378e-83,0.640996774489486,0.512,0.381,1.54408434790914e-79,"Neuromesodermal progenitors","TAF15"
"CARS",8.72669516685124e-83,-4.61309599116635,0.282,0.336,2.61800855005537e-79,"Neuromesodermal progenitors","CARS"
"JUNB",1.56889661675742e-82,-5.92009051351094,0.148,0.276,4.70668985027227e-79,"Neuromesodermal progenitors","JUNB"
"RNF165",2.31269517719156e-82,-1.09452375203919,0.405,0.244,6.93808553157466e-79,"Neuromesodermal progenitors","RNF165"
